global_step,lr,policy_loss,value_loss,entropy,approx_kl,clipfrac,ratio_min,ratio_max,explained_var,sps
2048,0.0003,-0.14298702776432037,0.24508580565452576,8.518248558044434,0.055474979936843735,0.321337890625,0.04215420037508011,12.903295516967773,-0.2745957242280803,1167
4096,0.0002993852459016393,-0.10199281573295593,0.03787030279636383,8.51407527923584,0.1783189005451277,0.50537109375,0.0018921085866168141,52.43286895751953,-0.38942828274402386,1146
6144,0.00029877049180327867,0.07759249955415726,0.01718953251838684,8.517398834228516,0.14998492138984149,0.515234375,0.011062826961278915,55.353904724121094,-0.348985938390836,1148
8192,0.000298155737704918,-0.31419435143470764,0.031085334718227386,8.455829620361328,0.2517527250718558,0.58798828125,0.0016429552342742682,29.526756286621094,0.21667722925244215,1143
10240,0.00029754098360655737,-1.4940627813339233,0.01952352188527584,8.359187126159668,0.35132307471649254,0.64111328125,0.00041011019493453205,46.3846435546875,0.11950318953913674,1144
12288,0.0002969262295081967,-0.2797321379184723,0.04086757451295853,8.209769248962402,0.2805535004794365,0.661962890625,0.0041800690814852715,40.15780258178711,0.08540069326322997,1127
14336,0.00029631147540983607,-0.11537051200866699,0.024722421541810036,8.129193305969238,0.3864162011857843,0.646630859375,1.1310893341942574e-06,104.29524993896484,0.12834122734236908,1090
16384,0.00029569672131147536,-0.25259125232696533,0.02255982719361782,8.067160606384277,2.2976269142440287,0.81494140625,5.26062748917866e-10,107.05305480957031,0.15277855449588318,1061
18432,0.0002950819672131147,-0.16953621804714203,0.026422644034028053,7.981544017791748,0.29334547006583306,0.609619140625,0.0015051837544888258,82.21012115478516,0.3685352751987059,1004
20480,0.00029446721311475406,-0.17645694315433502,0.019754834473133087,7.899655342102051,0.6566271110612434,0.72080078125,3.827697946690023e-05,182.82135009765625,0.3554247841029138,967
22528,0.0002938524590163934,-0.06299638748168945,0.03990473970770836,7.754001140594482,0.3290625678113429,0.663525390625,0.00043053145054727793,54.5305290222168,0.3789886799220643,961
24576,0.00029323770491803276,-0.034233808517456055,0.020887523889541626,7.683689594268799,1.299460161299794,0.75654296875,3.927105353795923e-06,2136.683837890625,0.42296212994708937,956
26624,0.0002926229508196721,-0.29673558473587036,0.03737577795982361,7.632229804992676,0.8537602254393277,0.695751953125,3.1619929359294474e-05,668.44384765625,0.55337924893987,948
28672,0.00029200819672131145,-0.5035032629966736,0.023562481626868248,7.604302406311035,0.9965614166518207,0.751806640625,6.292956378217696e-09,263.79327392578125,0.260697723345375,937
30720,0.0002913934426229508,-0.4410683214664459,0.02842472866177559,7.517750263214111,1.1039754518977134,0.778564453125,4.044105494926953e-08,204.2435302734375,0.5992599922923079,928
32768,0.00029077868852459015,-0.5171411037445068,0.03687943518161774,7.4364094734191895,1.229106890130788,0.76650390625,1.317191731686762e-06,406.9484558105469,0.8119145142140425,920
34816,0.00029016393442622945,-0.5220475196838379,0.033693354576826096,7.350444316864014,0.5603497804579092,0.750341796875,0.00011419648944865912,108.1555404663086,-0.032571674699171105,913
36864,0.00028954918032786885,-0.1159193143248558,0.0229074414819479,7.313714027404785,0.4746651556051802,0.6822265625,0.0009024046594277024,296.45050048828125,0.8214910388373556,907
38912,0.0002889344262295082,-0.2359859049320221,0.026230402290821075,7.212567329406738,0.5674612155009526,0.7296875,0.00023895272170193493,135.33187866210938,0.8566124650276838,901
40960,0.00028831967213114755,0.09204508364200592,0.031231090426445007,7.1224212646484375,0.7958335491508478,0.73388671875,9.54929305407859e-07,205.66372680664062,0.8259544429070796,898
43008,0.00028770491803278684,-0.1773742437362671,0.03246267884969711,7.0691022872924805,0.71552807262633,0.7546875,2.3747581963107223e-06,79.55469512939453,0.8550573640859445,894
45056,0.0002870901639344262,-0.19067710638046265,0.018885336816310883,6.94187068939209,0.6174770337151131,0.7361328125,5.178220362722641e-06,134.48388671875,0.8624106428366822,890
47104,0.00028647540983606554,-0.15436619520187378,0.020584680140018463,6.837788105010986,1.190781150298426,0.819970703125,5.175337264518021e-06,303.8397216796875,0.8394211836451493,884
49152,0.0002858606557377049,-0.2430766224861145,0.012653592973947525,6.763996601104736,1.0154323597293113,0.755517578125,2.1429183760801607e-08,438.52130126953125,0.6520738976123316,881
51200,0.00028524590163934424,-0.07963988929986954,0.008081468753516674,6.677737712860107,0.7430927852954483,0.73408203125,6.483802938994643e-10,251.7476348876953,0.5187491275940954,878
53248,0.0002846311475409836,-0.35514771938323975,0.00473341578617692,6.584881782531738,0.7231373570830328,0.753466796875,2.8761976977875747e-07,278.7849426269531,0.6320493416073861,876
55296,0.00028401639344262294,-0.07488767057657242,0.008201522752642632,6.5044355392456055,0.8643813059083186,0.749951171875,3.142394078281541e-08,130.7222137451172,0.6595781554182536,874
57344,0.0002834016393442623,-0.6824231147766113,0.01499691791832447,6.455470561981201,0.862817310311948,0.773974609375,2.055715185633744e-06,96.56065368652344,0.7588930823682288,873
59392,0.00028278688524590163,-0.13145484030246735,0.004792708437889814,6.341198921203613,1.0967446026188554,0.81416015625,4.545152478385717e-05,823.4013671875,0.697196299265406,872
61440,0.00028217213114754093,-0.3407217562198639,0.006809555925428867,6.284421920776367,1.019951281696558,0.755859375,2.0755660443683155e-06,1712.1744384765625,0.7706214204076284,871
63488,0.0002815573770491803,-0.6623477339744568,0.008831999264657497,6.252397537231445,0.7294651377014816,0.738623046875,1.2512838111433666e-05,297.9400329589844,0.6672153390823652,869
65536,0.0002809426229508196,-0.03856441378593445,0.007310924585908651,6.198428153991699,0.44527112451323775,0.696630859375,2.627285721246153e-05,158.6667938232422,0.5659460274252659,868
67584,0.00028032786885245903,-0.06918828934431076,0.008173036389052868,6.115828990936279,0.7151358930743299,0.74716796875,1.223522986038006e-06,136.36721801757812,0.789694768018506,866
69632,0.0002797131147540983,-0.18916112184524536,0.00852981023490429,6.000480651855469,1.6228750484500778,0.800244140625,5.46937606316078e-09,174.6806640625,0.865628464287151,865
71680,0.00027909836065573767,-0.27010780572891235,0.0095176687464118,5.88716459274292,1.1579474277910777,0.782958984375,1.0611114703351632e-05,655.3743286132812,0.47205907993330753,864
73728,0.000278483606557377,-1.8448026180267334,0.012026590295135975,5.833804130554199,1.3267271360440644,0.75380859375,1.0810749517808915e-10,1210.1490478515625,0.5777466748630722,863
75776,0.00027786885245901637,-1.3548177480697632,0.019366668537259102,5.762393951416016,1.091554004259524,0.795654296875,5.876627255929634e-07,486.1745910644531,0.7366462542097121,862
77824,0.0002772540983606557,-2.0163609981536865,0.00818750448524952,5.694091320037842,1.283891913370462,0.807177734375,2.700405275390949e-05,1368.3267822265625,0.4873600788806808,861
79872,0.00027663934426229507,-0.5744160413742065,0.010569517500698566,5.618180274963379,3.1311284368566703,0.852978515625,1.7572077690500287e-12,834.68994140625,0.8349541601056308,855
81920,0.0002760245901639344,-1.469964861869812,0.017559630796313286,5.542295455932617,1.8180759587761712,0.789599609375,1.6354469793938668e-16,1938.09423828125,0.8682867901043878,829
83968,0.00027540983606557377,-0.2899283766746521,0.008947782218456268,5.4290618896484375,1.2432393264694839,0.81162109375,5.97194613760621e-08,327.6020202636719,0.7677324125342582,813
86016,0.0002747950819672131,-0.40805986523628235,0.021858204156160355,5.262619495391846,1.80853856766189,0.80693359375,6.439192290486062e-09,1279.5234375,0.8442674526225424,802
88064,0.0002741803278688524,-0.429563045501709,0.02138756588101387,5.162935733795166,1.0736291779874592,0.77314453125,1.425737583549136e-10,325.4352111816406,0.9162088783288455,782
90112,0.00027356557377049176,-0.0820038914680481,0.022746587172150612,5.087644577026367,1.0795853994553908,0.791552734375,1.1967950186431153e-08,173.55715942382812,0.9332711472135904,782
92160,0.0002729508196721311,-0.11144988983869553,0.010148384608328342,4.973137378692627,0.6518779250356601,0.75244140625,3.004266773132258e-06,328.1730041503906,0.9073198053987455,783
94208,0.00027233606557377046,-0.14265799522399902,0.019243482500314713,4.932541370391846,0.8147548438369995,0.801171875,1.278631334145075e-08,198.41909790039062,0.8707941196420493,784
96256,0.0002717213114754098,-1.3122892379760742,0.017259662970900536,4.87974214553833,1.8331134839740115,0.79560546875,3.3109658677948905e-13,4952.72998046875,0.9199780517184568,784
98304,0.00027110655737704915,-0.7231764793395996,0.013857919722795486,4.729336261749268,1.4575754205201519,0.8064453125,6.888284430697778e-13,302.9463806152344,0.8285742996146797,785
100352,0.0002704918032786885,-6.096240520477295,0.014028418809175491,4.614640712738037,1.3370392694690962,0.783203125,1.7078474456866388e-07,2904.208251953125,0.8913401768030327,786
102400,0.00026987704918032785,-1.8666832447052002,0.01588541828095913,4.506237506866455,1.3913286071416224,0.819970703125,2.3187801900803606e-08,364.71441650390625,0.9138921075371716,787
104448,0.00026926229508196715,-0.33779817819595337,0.018741300329566002,4.425846099853516,0.9689420782262459,0.7955078125,1.2578346697544873e-10,283.25189208984375,0.9052126814850314,788
106496,0.00026864754098360655,-3.117055654525757,0.0163060761988163,4.308412551879883,1.1034821587818442,0.77353515625,5.0745078278291444e-11,596.2018432617188,0.15055939445194244,790
108544,0.0002680327868852459,-0.28188830614089966,0.014432854950428009,4.193964004516602,0.9630130966077559,0.780224609375,2.9177212468312064e-07,618.6241455078125,0.801758058048442,792
110592,0.00026741803278688525,-0.6236510276794434,0.02863016352057457,4.0091938972473145,1.3310386405151804,0.804638671875,1.9666428485720644e-09,397.29656982421875,0.8060744195738838,794
112640,0.0002668032786885246,-1.1191871166229248,0.018627066165208817,3.8710861206054688,1.59246074364346,0.826171875,9.00059049513402e-08,1307.696533203125,0.7827613652744798,797
114688,0.0002661885245901639,-0.027438420802354813,0.017252415418624878,3.7359962463378906,2.111455047671916,0.834716796875,1.1910923414765533e-20,598.5912475585938,0.8927809021301667,799
116736,0.00026557377049180324,-0.6671887040138245,0.008721770718693733,3.6034626960754395,1.7181395941908704,0.84580078125,6.931290724414437e-16,304.84918212890625,0.9096062899040658,801
118784,0.0002649590163934426,-0.8669397234916687,0.00875707995146513,3.482358932495117,3.268086490899441,0.848828125,8.650115524320179e-17,5874.24755859375,0.9528378470024946,803
120832,0.00026434426229508194,-1.0873377323150635,0.012068165466189384,3.3039186000823975,2.0362831153412118,0.831640625,1.0103791137083817e-09,3063.55224609375,0.8640457864032051,806
122880,0.0002637295081967213,-0.3041754961013794,0.019287889823317528,3.1599369049072266,1.1468374139687512,0.827783203125,6.368434425640945e-13,513.0787963867188,0.9099170707314341,806
124928,0.00026311475409836063,-0.09585505723953247,0.012198842130601406,3.044313430786133,1.8636735144275007,0.859814453125,1.7732070152487456e-12,194.00099182128906,0.9119385680856066,808
126976,0.0002625,-0.07904303818941116,0.019194064661860466,2.95102858543396,1.8177826613653452,0.863671875,3.913999679916458e-10,370.95098876953125,0.6797453351612741,810
129024,0.00026188524590163933,0.0211203433573246,0.013860220089554787,2.824416160583496,6.806753435079008,0.865234375,1.140300382250243e-20,23745.32421875,0.846279934935854,812
131072,0.0002612704918032787,-8.989909172058105,0.018446655943989754,2.6457536220550537,2.0146773652930277,0.872998046875,3.737522513702629e-10,407.2159423828125,0.7033008477828004,814
133120,0.000260655737704918,-0.131552055478096,0.023683249950408936,2.5510292053222656,1.789851439834456,0.8265625,2.0280985249698366e-25,339.07196044921875,0.8308537471140889,816
135168,0.0002600409836065573,-8.731304168701172,0.01746939681470394,2.4632043838500977,2.1338050786987877,0.85205078125,2.20229292580143e-08,1631.908935546875,0.7899740574088133,818
