global_step,return,length
1000,-379.29738050386084,1000
2000,-391.86054067440836,1000
3000,-507.042810406181,1000
4000,-307.18833867118275,1000
5000,-429.5598852984652,1000
6000,-392.1303928414915,1000
7000,-298.61636150803577,1000
8000,-254.4007411668846,1000
9000,-293.52041048577337,1000
10000,-325.2642229870677,1000
11000,-133.97004607903486,1000
12000,-150.23337520277954,1000
13000,-161.11713909057622,1000
14000,-141.16638306491748,1000
15000,-77.48899046659527,1000
16000,-350.4212776493998,1000
17000,-171.59336159946932,1000
18000,-93.885529784307,1000
19000,23.443177929332222,1000
20000,-108.83089288264908,1000
21000,-19.043019804308862,1000
22000,-88.00982157138097,1000
23000,-8.247717351871394,1000
24000,-40.44803888741149,1000
25000,51.67127934500514,1000
26000,-136.7183215217109,1000
27000,105.99768300079079,1000
28000,-134.5536930238992,1000
29000,61.83250888740065,1000
30000,-86.82221092559779,1000
31000,-53.5164746036915,1000
32000,267.30180285494356,1000
33000,-947.5967977322575,1000
34000,-879.0921127925442,1000
35000,-793.6056558747964,1000
36000,-154.34171965024535,1000
37000,216.7369104027044,1000
38000,25.846810977005426,1000
39000,119.20134413402455,1000
40000,165.0451180142198,1000
41000,169.7883170999046,1000
42000,-231.81289243226567,1000
43000,64.44368491698798,1000
44000,64.1253955748945,1000
45000,-234.68966936235543,1000
46000,-35.05596859537123,1000
47000,-189.0796659778377,1000
48000,-247.4613410636163,1000
49000,220.8975689733605,1000
50000,-55.584632750534375,1000
51000,-9.279022680431655,1000
52000,-33.767252257158525,1000
53000,24.309801326388218,1000
54000,-0.8327358017265283,1000
55000,-23.405529147709807,1000
56000,36.58059692062631,1000
57000,-106.77574460103901,1000
58000,35.06832013925872,1000
59000,95.62873496726004,1000
60000,22.447551890593708,1000
61000,15.821437033198627,1000
62000,42.430638852225556,1000
63000,93.96813767643236,1000
64000,39.35784862017635,1000
65000,40.48595044057122,1000
66000,120.39941143300233,1000
67000,37.82668849931471,1000
68000,121.26262925140621,1000
69000,-35.7362921366484,1000
70000,-114.60281055865316,1000
71000,168.95304500549847,1000
72000,-27.19952940956678,1000
73000,166.329556384557,1000
74000,128.48363181472203,1000
75000,-66.6499846583302,1000
76000,101.05007089842083,1000
77000,125.31078456049464,1000
78000,134.48807104013952,1000
79000,-314.1205940656268,1000
80000,242.27674753438,1000
81000,51.371072161059026,1000
82000,10.101355725955642,1000
83000,183.3369032350699,1000
84000,142.945758666948,1000
85000,168.77963525698473,1000
86000,171.5824567001424,1000
87000,-215.6675769166482,1000
88000,160.7360156198681,1000
89000,-65.0741792956218,1000
90000,88.2992809423715,1000
91000,62.535157122181424,1000
92000,164.45382742658236,1000
93000,93.80785628417966,1000
94000,205.6762310152984,1000
95000,52.92893037505772,1000
96000,-24.269194120677128,1000
97000,106.05898583358604,1000
98000,156.55551632463846,1000
99000,244.84526247190573,1000
100000,101.35155523659613,1000
101000,270.11303038261656,1000
102000,256.2868289316076,1000
