global_step,lr,policy_loss,value_loss,entropy,approx_kl,clipfrac,ratio_min,ratio_max,explained_var,sps
2048,0.0003,-0.02888493239879608,0.14050805568695068,1.3869810104370117,0.004470017476705834,0.21123046875,0.42148956656455994,1.4314820766448975,-0.007206872274493348,395
4096,0.0002993852459016393,-0.023434627801179886,0.27891063690185547,1.3679341077804565,0.005069081240799278,0.2625,0.5302806496620178,1.65989351272583,0.14737056372928026,389
6144,0.00029877049180327867,-0.016169490292668343,0.36031997203826904,1.3194655179977417,0.006901380632189103,0.293798828125,0.4033997058868408,1.563529372215271,0.2343213342386824,453
8192,0.000298155737704918,-0.026902638375759125,0.4392298460006714,1.273600459098816,0.005131851666374132,0.238916015625,0.46892550587654114,1.5530027151107788,0.22603589383817235,559
10240,0.00029754098360655737,-0.0030392762273550034,0.31597286462783813,1.2333556413650513,0.004920316848438233,0.227490234375,0.4716119170188904,1.4829579591751099,0.21614208350567043,652
12288,0.0002969262295081967,-0.018224012106657028,0.3570292890071869,1.2006031274795532,0.004473081644391641,0.193359375,0.4757486581802368,1.5955703258514404,0.23810177320357828,733
14336,0.00029631147540983607,0.0008260831236839294,0.24827492237091064,1.169865608215332,0.002599180827382952,0.125830078125,0.4656962454319,1.3653826713562012,0.32295619682771626,804
16384,0.00029569672131147536,-0.01092885434627533,0.26476162672042847,1.1554676294326782,0.00301527765695937,0.15361328125,0.5054159760475159,1.6726034879684448,0.4271369532872539,847
18432,0.0002950819672131147,-0.006640084087848663,0.2383802831172943,1.1374311447143555,0.002688858940382488,0.143798828125,0.5025185346603394,1.5008951425552368,0.5269718870724815,869
20480,0.00029446721311475406,-0.02046903222799301,0.17602409422397614,1.1164380311965942,0.0024765151145402344,0.12265625,0.565178632736206,1.421963095664978,0.5817803039525826,887
22528,0.0002938524590163934,-0.013905400410294533,0.27577337622642517,1.1035634279251099,0.0025583859154721723,0.13701171875,0.642145574092865,1.4521725177764893,0.5437442182099508,891
24576,0.00029323770491803276,-0.008825117722153664,0.05701824650168419,1.0912352800369263,0.0025363128253957255,0.131591796875,0.5453962683677673,1.5763047933578491,0.5970275717934264,894
26624,0.0002926229508196721,-0.014546506106853485,0.056364744901657104,1.071060299873352,0.0018162320804549382,0.0927734375,0.5990143418312073,1.4092036485671997,0.6700845096877281,896
28672,0.00029200819672131145,-0.010726571083068848,0.00849592499434948,1.0547666549682617,0.0018456701509421691,0.096533203125,0.6379865407943726,1.449612021446228,-0.1782246843873696,898
30720,0.0002913934426229508,0.011083465069532394,0.018498847261071205,1.0370370149612427,0.001958336649113335,0.094091796875,0.5483442544937134,1.5826478004455566,-0.04881279757078194,900
32768,0.00029077868852459015,-0.007655443623661995,0.02946745790541172,1.0326461791992188,0.0011409025930333883,0.054296875,0.6760991215705872,1.3986785411834717,-0.02389192448987476,910
34816,0.00029016393442622945,-0.005247890949249268,0.03110515885055065,1.0326460599899292,0.0016529198444914072,0.087353515625,0.6742357015609741,1.5362372398376465,-0.04866625217677534,930
36864,0.00028954918032786885,0.00182250514626503,0.03735240176320076,1.0444021224975586,0.001236378282192163,0.058447265625,0.7323517799377441,1.5349295139312744,0.010341287350789208,937
38912,0.0002889344262295082,0.0005325842648744583,0.003049974562600255,1.0556505918502808,0.0021790098893688993,0.1087890625,0.6632245182991028,1.8346154689788818,-0.0326407161669966,942
40960,0.00028831967213114755,0.00014147162437438965,0.06986887007951736,1.0520991086959839,0.0017991764179896563,0.096240234375,0.6785653829574585,1.5773115158081055,0.020867216662098564,947
43008,0.00028770491803278684,-0.007911376655101776,0.0026675190310925245,1.060258388519287,0.0013324762432603166,0.0642578125,0.7048410773277283,1.6485750675201416,0.004560150237807981,951
45056,0.0002870901639344262,-0.002834595739841461,0.0025301577989012003,1.0688484907150269,0.0012198305077617988,0.0564453125,0.6282665133476257,1.5369333028793335,-0.051966203395707344,955
47104,0.00028647540983606554,0.005299542099237442,0.012524538673460484,1.1005934476852417,0.0019088445202214642,0.08720703125,0.7690964341163635,1.8253788948059082,0.04868664330951822,959
49152,0.0002858606557377049,0.011652575805783272,0.002137349918484688,1.107634425163269,0.0015591641102219,0.08173828125,0.7160031795501709,1.6175330877304077,0.12357404272030481,966
51200,0.00028524590163934424,0.0003291964530944824,0.06742139905691147,1.1188907623291016,0.003045035680406727,0.154638671875,0.619400680065155,1.8204824924468994,0.06955254109418363,984
53248,0.0002846311475409836,0.005177494138479233,0.004372348543256521,1.1305174827575684,0.0011076441005570814,0.0541015625,0.7140920758247375,1.4617208242416382,0.04421726811693227,1001
55296,0.00028401639344262294,-0.002157939597964287,0.012800426222383976,1.1466015577316284,0.0009723916184157134,0.042822265625,0.6716746687889099,1.5366262197494507,0.03968353294563498,1016
57344,0.0002834016393442623,-0.005804009735584259,0.01533912681043148,1.1454930305480957,0.0012965468311449512,0.065771484375,0.6856768131256104,1.4246513843536377,0.06419515399478137,1032
59392,0.00028278688524590163,-0.012532604858279228,0.012433575466275215,1.1547404527664185,0.001338156737620011,0.064892578125,0.669928252696991,1.574929118156433,0.020123492992152103,1046
61440,0.00028217213114754093,-0.021309126168489456,0.0015249145217239857,1.1729305982589722,0.002047216458595358,0.103076171875,0.7329134941101074,1.551783561706543,0.01714007232796333,1061
63488,0.0002815573770491803,-0.00176140945404768,0.013507528230547905,1.188757061958313,0.001303972615278326,0.062451171875,0.7383610010147095,1.5065977573394775,0.03235226986408979,1074
65536,0.0002809426229508196,0.004153933376073837,0.021881235763430595,1.2086243629455566,0.0013042017846601084,0.05888671875,0.7008174657821655,1.7830685377120972,-0.008414199255994292,1086
67584,0.00028032786885245903,0.0019508413970470428,0.014696817845106125,1.2188855409622192,0.001255371732986532,0.06376953125,0.7177239060401917,1.436658501625061,0.008060727719560012,1099
69632,0.0002797131147540983,-0.0036167800426483154,0.022006221115589142,1.202066421508789,0.001879864648799412,0.094677734375,0.6150647401809692,1.5838640928268433,-0.055711492757006154,1112
71680,0.00027909836065573767,0.0020403931848704815,0.020040495321154594,1.2142153978347778,0.0016682577610481531,0.08310546875,0.6230875253677368,1.5768979787826538,-0.005660358950781763,1124
73728,0.000278483606557377,0.00029239337891340256,0.0018167179077863693,1.223526954650879,0.001162670474150218,0.058056640625,0.7501963973045349,1.6508642435073853,0.0617076898602128,1136
