global_step,lr,policy_loss,value_loss,entropy,approx_kl,clipfrac,ratio_min,ratio_max,explained_var,sps
2048,0.0003,-0.1510961949825287,0.10492250323295593,4.205009937286377,0.1954376848327229,0.513232421875,0.002756101544946432,14.481840133666992,0.06939078039968327,798
4096,0.0002993852459016393,-0.20123615860939026,0.17506082355976105,4.184277057647705,0.07158102408284321,0.38955078125,0.02985895425081253,11.102028846740723,-0.24648094944367105,775
6144,0.00029877049180327867,-0.14534693956375122,0.022036178037524223,4.105714797973633,1.667339182953583,0.74580078125,1.266846766379004e-10,186.65203857421875,0.5591949271754376,786
8192,0.000298155737704918,-0.30052295327186584,0.18163791298866272,4.0689616203308105,0.6399506599846063,0.764453125,5.854333721799776e-06,38.20486831665039,0.5186851485031077,787
10240,0.00029754098360655737,-0.29088887572288513,0.02545047178864479,4.009777545928955,1.1570394535170636,0.711083984375,1.2028355058646412e-06,476.42681884765625,0.9277784295395528,792
12288,0.0002969262295081967,-0.26645922660827637,0.02248762547969818,3.997310161590576,1.959536849736469,0.691259765625,9.57190750272563e-12,282.02142333984375,0.8893678722401486,795
14336,0.00029631147540983607,-0.23126475512981415,0.006247293669730425,3.9598276615142822,3.8465144827991025,0.753369140625,1.53906289766655e-18,79.71833038330078,0.9474710131717035,799
16384,0.00029569672131147536,-0.09680162370204926,0.0035292254760861397,3.9393904209136963,1.7634119074005867,0.706689453125,5.1770675449673916e-20,164.70115661621094,0.9866162859132673,798
18432,0.0002950819672131147,-0.019133279100060463,0.0029380160849541426,3.9264142513275146,0.6924768401717302,0.672216796875,7.567888360426878e-08,112.50006866455078,0.990607325523199,799
20480,0.00029446721311475406,-0.06887684762477875,0.0047476026229560375,3.854753255844116,0.3383115155273117,0.6580078125,1.2452862392819952e-05,47.93204879760742,0.9800686396993245,800
22528,0.0002938524590163934,-0.15099123120307922,0.007905125617980957,3.8065743446350098,0.09097474681620951,0.467138671875,0.0374574139714241,26.531082153320312,0.9293032421340387,797
24576,0.00029323770491803276,-0.5318460464477539,0.0044836122542619705,3.7894880771636963,1.3096918264374835,0.720068359375,2.47321708002346e-07,3522.345947265625,0.9761375547565738,792
26624,0.0002926229508196721,0.024806521832942963,0.002679235767573118,3.7537119388580322,0.8501134546881076,0.6591796875,4.488692297854868e-07,61.098907470703125,0.9395999246224136,788
28672,0.00029200819672131145,-0.21847519278526306,0.003006629180163145,3.7120587825775146,2.154444532271009,0.75810546875,4.904344074949107e-13,702.7429809570312,0.9716467281090103,784
30720,0.0002913934426229508,-0.1376766562461853,0.046502962708473206,3.6969964504241943,0.4376692788413493,0.649951171875,0.0002577429113443941,449.8361511230469,0.6695942900091936,781
32768,0.00029077868852459015,-0.20761924982070923,0.07177195698022842,3.677253246307373,1.1818652161251522,0.71357421875,2.3586585129464765e-08,136.10360717773438,0.05384912991948432,783
34816,0.00029016393442622945,-0.516340970993042,0.03779984265565872,3.6181750297546387,1.2789296504372032,0.759619140625,5.827842006721207e-13,69.741455078125,0.3836731540723648,787
36864,0.00028954918032786885,-0.4717825949192047,0.01590603217482567,3.55100679397583,1.554379010887351,0.726513671875,9.17480508070851e-15,400.7220458984375,0.5364695098547033,791
38912,0.0002889344262295082,-0.35567036271095276,0.020418042317032814,3.5127716064453125,1.988870204173145,0.7982421875,2.939448164041014e-12,744.9751586914062,-0.1330808395971761,795
40960,0.00028831967213114755,-0.13832047581672668,0.02778584510087967,3.4881558418273926,1.2276233292446705,0.7712890625,1.8176522786905736e-11,236.20616149902344,-0.1535277829034667,790
43008,0.00028770491803278684,-0.9181269407272339,0.08990068733692169,3.440936803817749,1.4952613055706023,0.76806640625,4.321535573836854e-09,225.3826141357422,0.4322838930527506,788
45056,0.0002870901639344262,-0.6827908754348755,0.0025461355689913034,3.3825912475585938,1.804104635998374,0.77158203125,1.8475600552497057e-13,195.16673278808594,0.9140347327730317,786
47104,0.00028647540983606554,-0.23670554161071777,0.05722551792860031,3.335584878921509,1.5181152814271628,0.76943359375,4.118821169546427e-12,831.126220703125,0.5557001267144027,785
49152,0.0002858606557377049,-0.003596274182200432,0.018742594867944717,3.319469451904297,1.9681907154474174,0.750048828125,3.074459937653418e-18,154.8649444580078,0.7602032836013132,782
51200,0.00028524590163934424,-0.1923920065164566,0.0069479187950491905,3.2944493293762207,2.38093084943539,0.808984375,2.455524939442759e-18,532.2254638671875,0.933717111975697,780
53248,0.0002846311475409836,-4.021029472351074,0.008745795115828514,3.2429699897766113,1.9358074142684927,0.78291015625,5.273108321925081e-16,205.32684326171875,0.9255786906125008,779
55296,0.00028401639344262294,-0.05811663717031479,0.009912830777466297,3.205596446990967,1.4796661813452374,0.7439453125,9.86178586709352e-12,172.24142456054688,0.7994857472391249,778
