global_step,return,length
1000,-379.29738050386084,1000
2000,-391.86054067440836,1000
3000,-384.37537109886546,1000
4000,-374.87861475062675,1000
5000,-381.43676262372253,1000
6000,-298.8078107429734,1000
7000,-333.7312925066729,1000
8000,-506.6004347996453,1000
9000,-368.75242730598745,1000
10000,-309.1437032427571,1000
11000,-399.54921429872905,1000
12000,-262.3459237212419,1000
13000,-311.3429303561748,1000
14000,-334.3974610656941,1000
15000,-342.8623720253193,1000
16000,-326.825515116672,1000
17000,-253.8107190957778,1000
18000,-337.13968883724766,1000
19000,-272.1380265647994,1000
20000,-336.2104354533424,1000
21000,-292.63642081902356,1000
22000,-291.51035373373315,1000
23000,-205.30383211194717,1000
24000,-220.4333111321214,1000
25000,-221.80535385133965,1000
26000,-201.40088758759887,1000
27000,-126.43554799078615,1000
28000,-237.02705580299875,1000
29000,-291.9954358391054,1000
30000,-288.18483635856137,1000
31000,-237.02310661211877,1000
32000,-197.8628421219284,1000
33000,-182.8454391121808,1000
34000,-249.0940431702437,1000
35000,-179.65577200881216,1000
36000,-181.84298990267996,1000
37000,-239.21574330681477,1000
38000,-244.16130425545145,1000
39000,-133.17643011069316,1000
40000,-194.62524734755732,1000
41000,-137.20901274833196,1000
42000,-224.50570918458948,1000
43000,-137.0130722559337,1000
44000,-154.82794920946426,1000
45000,-139.12102588948616,1000
46000,-134.82228697705617,1000
47000,-93.50581234446042,1000
48000,-67.97614927776308,1000
49000,-134.7663586498663,1000
50000,-94.051873306017,1000
51000,-166.86759213562271,1000
52000,-115.5202001822142,1000
53000,-242.71447645417743,1000
54000,-176.7288652030447,1000
55000,-106.13599186669065,1000
56000,-49.85444717138802,1000
57000,-69.6317785315592,1000
58000,-59.684538934105596,1000
59000,-102.68386227724952,1000
60000,-82.82789134343815,1000
61000,-52.27088871288617,1000
62000,7.912533767024303,1000
63000,-89.16449050298358,1000
64000,38.9348158256348,1000
65000,-0.7445981830305897,1000
66000,53.56096934913395,1000
67000,107.10214602629101,1000
68000,45.03196876918228,1000
69000,169.68262850994728,1000
70000,60.3041686198257,1000
71000,12.214318510454017,1000
72000,106.62273075616382,1000
73000,73.96057883578102,1000
74000,49.53020528071083,1000
75000,176.9884341782066,1000
76000,146.5299816436906,1000
77000,141.51299584099667,1000
78000,148.6746159696549,1000
79000,152.62738709500687,1000
80000,192.79989047332924,1000
81000,239.1586623542812,1000
82000,212.98615375640532,1000
83000,157.27576123666438,1000
84000,200.23076081416497,1000
85000,160.22235549398007,1000
86000,259.81601922320937,1000
87000,168.7951985100882,1000
88000,170.47855517657172,1000
89000,247.62077033377994,1000
90000,263.5378899876312,1000
91000,342.7569732544685,1000
92000,348.6025070438677,1000
93000,414.25777744430513,1000
94000,283.0174744538218,1000
95000,305.1752627256543,1000
96000,273.78046590907167,1000
97000,390.1089111860728,1000
98000,398.69200100413394,1000
99000,399.8100784095443,1000
100000,377.76088304889106,1000
101000,364.86151348218,1000
