global_step,return,length
50,-62.29156788134028,50
100,-61.12841888023535,50
150,-58.732267061412195,50
200,-62.59009317606852,50
250,-56.2930137019749,50
300,-58.34586269461629,50
350,-67.71934399300541,50
400,-62.483207792290834,50
450,-62.4552195137054,50
500,-53.6479169666137,50
550,-55.11704245894414,50
600,-62.377562453752354,50
650,-58.14376959568892,50
700,-59.09155131763748,50
750,-55.02010957466813,50
800,-70.47099014213099,50
850,-52.02889037782666,50
900,-61.09421381689341,50
950,-56.889411352447446,50
1000,-64.01351129428963,50
1050,-63.1735341023865,50
1100,-59.68299681543179,50
1150,-58.341964923525296,50
1200,-61.36472321964015,50
1250,-53.221080665123196,50
1300,-59.902341579575804,50
1350,-62.529624994175165,50
1400,-59.66365609699056,50
1450,-60.93295635392314,50
1500,-59.45692081518978,50
1550,-65.7960335084419,50
1600,-58.43428242966985,50
1650,-61.701738298193355,50
1700,-59.44845545486035,50
1750,-65.69681560650555,50
1800,-60.62224052123452,50
1850,-61.848007146950344,50
1900,-58.41632343476595,50
1950,-52.503769008079004,50
2000,-54.58632695332729,50
2050,-58.08968840908188,50
2100,-67.13096360073779,50
2150,-65.26146346157411,50
2200,-66.13281779055716,50
2250,-57.8246043233933,50
2300,-65.18485909775434,50
2350,-50.299819519300534,50
2400,-64.73173343423788,50
2450,-60.792744987610796,50
2500,-64.80780416482925,50
2550,-68.48029454888766,50
2600,-65.28250055003572,50
2650,-63.46413956136073,50
2700,-58.57510454883908,50
2750,-57.02201570242343,50
2800,-62.287716189081024,50
2850,-60.31262015035536,50
2900,-58.04430003857769,50
2950,-66.52217003201922,50
3000,-60.6537071811038,50
3050,-66.39318809617042,50
3100,-66.33843713920739,50
3150,-64.35761476830206,50
3200,-69.7711342207941,50
3250,-62.860073253789785,50
3300,-70.44474163130363,50
3350,-59.38457896286224,50
3400,-61.172508786989134,50
3450,-65.44310675845185,50
3500,-65.77172808307773,50
3550,-62.23578471642279,50
3600,-63.33775184518796,50
3650,-63.487532641908956,50
3700,-61.7472718085402,50
3750,-65.8940830372157,50
3800,-60.914153261332196,50
3850,-61.31456882423734,50
3900,-54.64359392551172,50
3950,-66.81059330869496,50
