global_step,return,length
1000,-402.04552060255685,1000
2000,-292.1004018259962,1000
3000,-344.44205572430985,1000
4000,-307.7369670609432,1000
5000,-376.8979553531618,1000
6000,-422.9464854633844,1000
7000,-303.6521420745622,1000
8000,-294.483728841018,1000
9000,-325.32999646658965,1000
10000,-170.74138109224467,1000
11000,-258.8341102942566,1000
12000,-262.1442181422142,1000
13000,-416.9047104073765,1000
14000,-353.176357063442,1000
15000,-295.4955211750925,1000
16000,-298.8113710771113,1000
17000,-312.5981654368949,1000
18000,-349.01091937487513,1000
19000,-275.2852525494038,1000
20000,-344.3908820672709,1000
21000,-143.97876927976614,1000
22000,-261.8891129548869,1000
23000,-163.76806937513047,1000
24000,-344.5352666008282,1000
25000,-251.12916020664312,1000
26000,-232.2686173802858,1000
27000,-232.2856303296409,1000
28000,-325.66368109504117,1000
29000,-346.09386162337444,1000
30000,-219.52571542148112,1000
31000,-328.0346544143405,1000
32000,-324.5583351010505,1000
33000,-158.03783045131203,1000
34000,-239.18377449840628,1000
35000,-129.1939247571073,1000
36000,-174.3341035520415,1000
37000,-127.59860836103692,1000
38000,-186.97735490797496,1000
39000,-164.67151593019588,1000
40000,-98.6068617243655,1000
41000,-159.51662667069962,1000
42000,-188.15321077306137,1000
43000,-147.46032189864903,1000
44000,-98.38479076600095,1000
45000,-39.56294822784987,1000
46000,-101.08165980878248,1000
47000,-153.61363791631814,1000
48000,-126.45906849034026,1000
49000,-16.821375470136836,1000
50000,-123.99189554068103,1000
51000,-55.83994133727992,1000
52000,-111.17771958116656,1000
53000,25.94020686671189,1000
54000,-75.64550048672928,1000
55000,-43.32537870480502,1000
56000,28.630092620130043,1000
57000,-6.578443177540805,1000
58000,30.9001006806853,1000
59000,72.25599213774449,1000
60000,68.93209952149637,1000
61000,159.32201400961287,1000
62000,145.71243435003606,1000
63000,103.12262949472374,1000
64000,138.0209570179047,1000
65000,152.0519855579933,1000
66000,221.55132005595402,1000
67000,232.40886699065334,1000
68000,185.57039418379145,1000
69000,202.20423659528313,1000
70000,229.7548772403441,1000
71000,257.5814067512769,1000
72000,201.98129518002048,1000
73000,251.01541532302747,1000
74000,217.34715749925346,1000
75000,234.8939648122204,1000
76000,439.34857726972655,1000
77000,421.27681138292394,1000
78000,408.38834448065506,1000
79000,340.06536810246746,1000
80000,319.5053670227096,1000
81000,397.7830676905909,1000
82000,274.1216948144981,1000
83000,417.35739638427685,1000
84000,373.3146902214297,1000
85000,388.80263231335334,1000
86000,353.9077036515305,1000
87000,381.1739466542757,1000
88000,368.28869579558693,1000
89000,549.1585884813887,1000
90000,439.9191164953003,1000
91000,298.7501361007784,1000
92000,481.43869958845664,1000
93000,499.4697642580453,1000
94000,477.61383532932575,1000
95000,496.07720099687725,1000
96000,438.1062907370997,1000
97000,500.9819002132341,1000
98000,490.5694945963609,1000
99000,537.8678540028376,1000
100000,566.9126102780414,1000
101000,548.3261227963544,1000
102000,548.8866836956864,1000
103000,517.4073473222567,1000
104000,543.8349877742218,1000
105000,543.1113014869004,1000
106000,666.7863740169463,1000
107000,635.234060992897,1000
