global_step,return,length
4,26.146280942382965,4
12,63.21664476906261,8
16,25.97235886832032,4
22,44.74912550912653,6
26,25.95768227360061,4
31,35.08499179176653,5
36,35.07124761819541,5
42,44.6014133965388,6
47,35.594578334328034,5
51,26.203455290256898,4
57,43.9250011663967,6
62,34.984532179998354,5
67,35.363473982355536,5
72,35.12187807046205,5
77,34.964121309732796,5
82,35.03656965243861,5
89,53.5948512331688,7
97,62.37329168009568,8
104,53.69614819947576,7
108,26.182193536660154,4
116,63.46086948960929,8
123,53.93021521217364,7
128,34.73061376767708,5
132,25.997828598624558,4
137,35.50929291180926,5
143,44.582280629845776,6
150,53.62210687666428,7
156,44.33708022851152,6
161,35.47661471442842,5
172,91.18555071142526,11
176,25.570146014705912,4
180,25.90171693463928,4
184,26.062695556979975,4
191,53.370404669492444,7
200,72.20185927183742,9
204,25.778629251419336,4
212,63.471012145164295,8
217,35.26037771266546,5
220,16.834296781384793,3
228,62.91603605990182,8
232,26.22989141661361,4
238,44.315050539681934,6
243,35.54032342184316,5
247,25.9533454918675,4
252,35.153450631172646,5
258,44.74231025285411,6
263,34.922395775418856,5
269,44.588691297357144,6
274,34.95163549462245,5
278,25.827417837172433,4
285,53.36908715272909,7
290,35.495371668151115,5
296,44.391750986102664,6
302,44.67558609296596,6
312,81.18183296012391,10
316,26.00233226123618,4
321,34.82563194688946,5
329,63.21565611845341,8
336,53.39690096560734,7
340,25.67029949356414,4
346,44.60009672448434,6
350,25.735176495625982,4
354,25.382090449234465,4
359,35.56166247827009,5
367,62.92094706552752,8
372,35.08391360246552,5
376,26.10196667483042,4
382,44.51146779172521,6
387,35.42567021091346,5
391,25.476400026199396,4
395,25.430147469590825,4
404,71.85945348210838,9
408,26.125868081331063,4
413,34.981157327272854,5
418,35.214874106415465,5
422,26.17682074999643,4
428,43.89157997242508,6
436,63.31207558568128,8
441,35.39687313607797,5
450,72.9369477147709,9
456,44.583643569049784,6
462,44.692464920543,6
468,44.733671597886165,6
472,26.135949061764904,4
476,26.012672169440563,4
481,35.255045229366445,5
485,26.036807418470566,4
490,34.8136956048757,5
496,44.157102176120475,6
501,35.740134586573355,5
506,35.179043480780216,5
513,53.89288489916177,7
518,35.27636634155305,5
525,54.0831069990083,7
530,35.42215332256265,5
539,72.57156119591808,9
544,35.040648628072915,5
550,44.65284572738825,6
555,34.61634617141817,5
561,44.27290906241303,6
566,35.52796413133079,5
570,25.70259650353345,4
578,62.760005412210795,8
583,35.027468491697825,5
589,44.32523370640611,6
595,43.93946869608746,6
599,25.858966655710013,4
