global_step,return,length
1000,-18.965138701075038,1000
2000,-4.787561892128782,1000
3000,23.478873544931492,1000
4000,23.78724576940838,1000
5000,11.397303791524708,1000
6000,11.779587380619072,1000
7000,32.65788962678667,1000
8000,20.694269085647583,1000
9000,12.924415262468486,1000
10000,27.42899721354909,1000
11000,38.23898232698202,1000
12000,20.606391874346034,1000
13000,16.204931234886516,1000
14000,24.03950389237381,1000
15000,21.6561435278224,1000
16000,18.65813281541349,1000
17000,18.790679659660668,1000
18000,19.112409343150688,1000
19000,21.984337865218297,1000
20000,28.881600689962724,1000
21000,29.059431907485404,1000
22000,26.70226059582731,1000
23000,36.14995806225611,1000
24000,11.409804291134385,1000
25000,17.055786262888965,1000
26000,23.970768298818406,1000
27000,29.78736800329695,1000
28000,32.549947547531694,1000
29000,35.172864997996584,1000
30000,36.26258333378104,1000
31000,33.16989325447396,1000
32000,28.529769396291535,1000
33000,28.282530496153573,1000
34000,32.5188403511245,1000
35000,24.803163590151033,1000
36000,37.546997325228574,1000
37000,10.745748293808607,1000
38000,31.85860892058283,1000
39000,28.903622661169855,1000
40000,-14.696260941241093,1000
41000,-10.061792137058458,1000
42000,40.265147923985445,1000
43000,34.02879950152215,1000
44000,32.82148298204281,1000
45000,15.816000979552777,1000
46000,58.171871822187185,1000
47000,59.119788939545955,1000
48000,8.70215058610141,1000
49000,16.462419440036637,1000
50000,62.33097357096754,1000
51000,67.98159914951566,1000
52000,20.606235285104802,1000
53000,40.832502800269786,1000
54000,21.008384270409035,1000
55000,-7.870391059228979,1000
56000,17.20235914378061,1000
57000,7.095460327790802,1000
58000,-1.4853269647970126,1000
59000,12.917411610869317,1000
60000,22.356610976032854,1000
61000,11.946891759725732,1000
62000,16.929380212056355,1000
63000,29.328107721802468,1000
64000,32.45761228370614,1000
65000,30.524010264292365,1000
66000,34.87096887586732,1000
67000,30.362785416662007,1000
68000,31.44045895973735,1000
69000,26.159204574619448,1000
70000,29.851074664474414,1000
71000,28.7059888785567,1000
72000,30.2008020003486,1000
73000,27.93623324298631,1000
74000,24.31522559394493,1000
75000,25.2221279487226,1000
76000,16.013875492744592,1000
77000,20.47492681061614,1000
78000,20.948331286776973,1000
79000,19.804622387857847,1000
80000,25.335695046637905,1000
81000,22.464354276822714,1000
82000,22.59802920179468,1000
83000,22.38729815803215,1000
84000,24.003108636316917,1000
85000,29.375049130330865,1000
86000,27.869382987548484,1000
87000,27.095938594161897,1000
88000,28.273472082926627,1000
89000,18.754459128649007,1000
90000,17.762549682159285,1000
91000,20.789350568702464,1000
92000,24.5119245999445,1000
93000,19.765859778367208,1000
94000,12.475679797353957,1000
95000,1.6157098680759088,1000
96000,-0.8708087464072235,1000
97000,-8.293109680423028,1000
98000,-7.939038749632202,1000
99000,-4.3107840903539225,1000
100000,-4.071781747346201,1000
101000,-4.1318343925890035,1000
102000,-6.017600773184038,1000
103000,-9.114185983484377,1000
104000,-11.587493989398286,1000
105000,-8.398742440815491,1000
106000,-1.6422636232790098,1000
107000,-4.656595227559947,1000
108000,4.735945296983541,1000
109000,1.662291482833759,1000
110000,-6.327201038964617,1000
111000,-5.554619420323672,1000
112000,-7.118256363924452,1000
113000,-7.272899839641028,1000
114000,-1.7218541351144563,1000
115000,-7.195477254331165,1000
116000,-3.758615752175857,1000
117000,-4.06199749025996,1000
118000,1.381278285276809,1000
119000,4.967326498069949,1000
120000,-6.775747646957728,1000
121000,5.947773024852945,1000
122000,13.624024418372924,1000
123000,6.407723968855473,1000
124000,-4.188171616958484,1000
125000,-5.387360158376713,1000
126000,4.957232314690592,1000
127000,23.260130076105646,1000
128000,5.4674312964647145,1000
129000,-1.3831353506878796,1000
130000,17.699942178816,1000
131000,1.6976840678579042,1000
132000,-1.3278568055145044,1000
133000,1.8073912048660312,1000
134000,23.004885457169294,1000
135000,-6.24087647292046,1000
136000,-8.774491681117308,1000
137000,-9.032130097620687,1000
138000,-13.325274069001766,1000
139000,-0.6820786717589796,1000
140000,-3.275306093889019,1000
141000,-10.580288278133088,1000
142000,-1.106934916437117,1000
143000,-6.883390987827573,1000
144000,-10.524906227275707,1000
145000,-0.2642649496266553,1000
146000,-7.872051281465918,1000
147000,-3.2097568638161666,1000
148000,-6.670314918855029,1000
149000,2.069929864779105,1000
150000,-3.523359239136588,1000
151000,-11.567010679534455,1000
152000,-2.7767273926415643,1000
153000,-4.8889547056547595,1000
154000,-8.958603613389732,1000
155000,-3.0738063078188045,1000
156000,-6.94750792259535,1000
157000,-1.0982149860602342,1000
158000,1.2564807105377003,1000
159000,-1.2785708352740341,1000
160000,-1.7419515739957232,1000
161000,-0.5430089339004076,1000
162000,-13.329072324113328,1000
163000,-11.959229793398071,1000
164000,-7.628931542055062,1000
165000,-6.793892200560297,1000
166000,-2.936305579546741,1000
167000,-10.723976766511699,1000
168000,0.14163322042050974,1000
169000,-4.994641393134295,1000
170000,-12.355263657705843,1000
171000,-12.152242567033559,1000
172000,-4.10783346053736,1000
173000,-10.15751675484458,1000
174000,-9.776290844675223,1000
175000,-10.522982003058056,1000
176000,0.280552798454415,1000
177000,-3.275577174629206,1000
178000,-1.5818089533921984,1000
179000,-9.220968793050648,1000
180000,-3.5676200705707903,1000
181000,-14.663808303532997,1000
182000,-6.750652987790253,1000
183000,-1.1060710289882782,1000
184000,-8.37540140668902,1000
185000,-4.014171647334559,1000
186000,-8.095184368823253,1000
187000,-7.221993058232441,1000
188000,-7.105834652096742,1000
189000,-3.861754965718736,1000
190000,-6.41981266532219,1000
191000,-10.025930750818553,1000
192000,-4.456856862447776,1000
193000,-4.453638597359267,1000
194000,-11.132400401416703,1000
195000,-12.27325970604447,1000
196000,-10.558521565039307,1000
197000,-11.427851581926387,1000
198000,1.2358372125600883,1000
199000,-12.10432292501181,1000
200000,-10.64447082647916,1000
201000,4.334239000635197,1000
202000,-10.496261810113973,1000
203000,-7.5234226352448585,1000
204000,-0.9748298857824849,1000
205000,-4.661790931990713,1000
206000,-8.629073483632714,1000
207000,-3.2611032529496757,1000
208000,-2.7679773618871275,1000
209000,-6.595338091726549,1000
210000,-8.78725727610857,1000
211000,0.9944715581651962,1000
212000,-8.531500400391371,1000
213000,-8.339721571222857,1000
214000,-5.528486224270155,1000
215000,-6.861795727346129,1000
216000,-12.910253661912819,1000
217000,3.3449805083713136,1000
218000,-5.121557612218966,1000
219000,-12.24404643021669,1000
220000,-7.816611761537332,1000
221000,-1.7745277205475467,1000
222000,-4.744973552970348,1000
223000,-4.806515731548534,1000
224000,-1.653275386023822,1000
225000,1.2926622411172841,1000
226000,-1.5802580978115877,1000
227000,-12.130181460657528,1000
228000,-14.749183751625713,1000
229000,-7.160893794311701,1000
230000,-5.7486281236470855,1000
231000,-9.488079094361105,1000
232000,-0.665981161148373,1000
233000,-11.001112558816747,1000
234000,-1.011617755327113,1000
235000,-8.754334848524866,1000
236000,-11.359722125082534,1000
237000,-0.3448055159969336,1000
238000,-4.861853642932967,1000
239000,0.48394969097973844,1000
240000,-4.352927770623989,1000
241000,-6.194289851872996,1000
242000,-4.778038760381764,1000
243000,-11.996642121580368,1000
244000,-10.164322052312347,1000
245000,-12.245663067874554,1000
246000,-4.785601238850492,1000
247000,1.9270412872014553,1000
248000,-9.82911804920938,1000
249000,-14.928552120519285,1000
250000,-11.21574215839847,1000
251000,-6.34374150218886,1000
252000,1.9148330661655228,1000
253000,-10.268314199707255,1000
254000,-10.019960553721655,1000
255000,-3.2430688552110727,1000
256000,-4.224122232026374,1000
257000,-9.561424027563765,1000
258000,-1.680148950952284,1000
259000,-13.269699693245636,1000
260000,-13.892251552263481,1000
261000,-11.336182472935915,1000
262000,-12.695195797548733,1000
263000,-12.696737127826342,1000
264000,-14.301676773958,1000
265000,-7.3189721375599035,1000
266000,-11.731338772726485,1000
267000,-6.855810214190564,1000
268000,-11.223624170846032,1000
269000,-7.077402838772665,1000
270000,-9.71972862887797,1000
271000,-4.627479243911053,1000
272000,-1.9536120195035158,1000
273000,-14.148196946295053,1000
274000,-2.373997774390949,1000
275000,-9.976658798801527,1000
276000,-8.612605418381053,1000
277000,-4.699687357624125,1000
278000,-6.228140112063196,1000
279000,-10.255266112927814,1000
280000,-1.2371389065674925,1000
281000,-7.088498275515094,1000
282000,-14.479454121500348,1000
283000,-0.6055690279285513,1000
284000,-3.2057780667084512,1000
285000,-2.9982118341865576,1000
286000,-13.176740709459576,1000
287000,-8.728386088338928,1000
288000,-14.101966427554533,1000
289000,-4.753174084932289,1000
290000,-8.1133710946823,1000
291000,-7.81836743785143,1000
292000,-9.372296464681671,1000
293000,-11.071397306958763,1000
294000,-4.029463033869063,1000
295000,-4.2973937405901825,1000
296000,-12.869202639335573,1000
297000,-4.486268567986351,1000
298000,-7.908805191712508,1000
299000,-1.7325528977436255,1000
300000,-15.597623886299179,1000
301000,-11.585621687545116,1000
302000,-12.328271743296442,1000
303000,-4.6444313453620385,1000
304000,-13.2341754470387,1000
305000,-13.565646334836536,1000
306000,-4.405006283754694,1000
307000,-1.4854933114989495,1000
308000,-11.376892519806677,1000
309000,-2.239557338979322,1000
310000,-2.5481182489761123,1000
311000,-9.960412062913118,1000
312000,-4.431486962862212,1000
313000,2.702905835643554,1000
314000,-4.973608668733445,1000
315000,-5.859173603930121,1000
316000,-8.567250178976819,1000
317000,-11.714620671025287,1000
318000,-7.106362489936933,1000
319000,-3.46193901658167,1000
320000,-3.5174564242938664,1000
321000,-13.11148869617247,1000
322000,10.089531578244424,1000
323000,-7.605689928973726,1000
324000,-16.329475308516365,1000
325000,-7.088134419539914,1000
326000,-16.26244448239764,1000
327000,-5.177401888629952,1000
328000,9.631877912831275,1000
329000,-9.198518172862075,1000
330000,1.6344801176381683,1000
331000,-6.6445524485415985,1000
332000,7.7547082900903215,1000
333000,-5.956677019931405,1000
334000,10.536456239584322,1000
335000,-0.003923826410908847,1000
336000,-6.604759781063505,1000
337000,-14.19147392563303,1000
338000,-12.685015147528507,1000
339000,-10.403298379132641,1000
340000,5.268147136064191,1000
341000,-11.948072260560046,1000
342000,-12.21415339839894,1000
343000,-14.336908603514209,1000
344000,-8.845386310567923,1000
345000,8.947386481233076,1000
346000,10.009433141306392,1000
347000,5.777978812378601,1000
348000,0.6084014437531143,1000
349000,5.9483625152492445,1000
350000,7.277364437981884,1000
351000,11.138598462694922,1000
352000,1.8570506701262048,1000
353000,11.49606158601951,1000
354000,10.365008512650002,1000
355000,6.208507576639348,1000
356000,-6.061357384351424,1000
357000,-15.184159189300932,1000
358000,12.465093529340653,1000
359000,-12.344718693115498,1000
360000,-14.407616119109523,1000
361000,10.907928091268532,1000
362000,11.007343344176725,1000
363000,11.497151915477211,1000
364000,1.7002935684286826,1000
365000,2.0669119689878865,1000
366000,11.629285205546045,1000
367000,5.455157744518918,1000
368000,-3.510472887170188,1000
369000,1.6434090374248287,1000
370000,7.0297736093529455,1000
371000,9.7640106844106,1000
372000,-2.497032120036579,1000
373000,6.109920909411661,1000
374000,-4.489991761110549,1000
375000,-11.580760538503046,1000
376000,8.433783711272286,1000
377000,-12.093455562282793,1000
378000,9.732458347257115,1000
379000,-13.312838745780182,1000
380000,-13.367265657928789,1000
381000,-1.502682810206061,1000
382000,-6.997796736944016,1000
383000,2.7082266905021126,1000
384000,-3.8425905913215304,1000
385000,-1.0950773106985874,1000
386000,5.008621142325957,1000
387000,4.589243572708041,1000
388000,1.7333775276610937,1000
389000,-1.7887947572734657,1000
390000,-11.849668148571958,1000
391000,-11.481824330891195,1000
392000,-14.077002769415223,1000
393000,-4.320748663267511,1000
394000,3.263535635309391,1000
395000,15.5646782372262,1000
396000,-13.052309412861312,1000
397000,-9.044555240302106,1000
398000,-9.34378178754485,1000
399000,-9.817730568624304,1000
400000,3.142643150213788,1000
401000,-0.15449333359714773,1000
402000,-8.668696328075592,1000
403000,2.5808290721488203,1000
404000,-2.9255703539365316,1000
405000,-0.20334682885125535,1000
406000,4.145958875667193,1000
407000,-7.413188503651584,1000
408000,-8.975600712954298,1000
409000,14.863847184906513,1000
410000,8.78381077027505,1000
411000,6.327035509538372,1000
412000,11.16249487034015,1000
413000,12.131369195333527,1000
414000,12.423176437291888,1000
415000,12.11118028115467,1000
416000,-8.296904791629458,1000
417000,8.441650067696097,1000
418000,-12.04928245449965,1000
419000,7.390876399947141,1000
420000,8.079141037290334,1000
421000,-2.066156402614661,1000
422000,9.62132050466279,1000
423000,8.02112319713205,1000
424000,2.723167613097787,1000
425000,4.986553540282979,1000
426000,11.488913829361001,1000
427000,4.539909843028872,1000
428000,6.165488814113242,1000
429000,5.207419421302224,1000
430000,12.874324119072016,1000
431000,1.9098662510200197,1000
432000,2.5808931019017427,1000
433000,-0.3517694724711124,1000
434000,-5.65630796303641,1000
435000,0.2628799889849555,1000
436000,-14.562536531607325,1000
437000,1.551543715573576,1000
438000,-8.978014288836372,1000
439000,8.732155241261852,1000
440000,-1.9953892172760812,1000
441000,-12.521904012509179,1000
442000,2.3941764440575133,1000
443000,-3.4204872472520407,1000
444000,10.675296757555563,1000
445000,12.318457242017388,1000
446000,-5.069703661884475,1000
447000,-7.240713691333083,1000
448000,-1.1365119563904658,1000
449000,6.033291976462578,1000
450000,4.480422492510154,1000
451000,-8.33794429458151,1000
452000,1.4717919822493037,1000
453000,5.993296772490914,1000
454000,-2.191468478886537,1000
455000,9.153488182154085,1000
456000,-4.294895091216309,1000
457000,3.15577999777842,1000
458000,5.57318261036524,1000
459000,5.358670868652913,1000
460000,3.100935694409116,1000
461000,9.528673733791209,1000
462000,9.31176483588192,1000
463000,0.06362741868433051,1000
464000,-3.9257974590984888,1000
465000,7.061932755017711,1000
466000,6.234523647893069,1000
467000,-5.62520860826411,1000
468000,1.2329186102299612,1000
469000,4.402676253843314,1000
470000,7.422303637477664,1000
471000,3.870529541916234,1000
472000,9.098432007505473,1000
473000,1.6208929118931275,1000
474000,-2.271616930589751,1000
475000,1.4793502355390118,1000
476000,-0.2062796037771991,1000
477000,2.115136401459238,1000
478000,-6.249371724931224,1000
479000,7.249642077790681,1000
480000,6.272464027536662,1000
481000,-3.2908235416995293,1000
482000,3.2299580563523955,1000
483000,5.85995088045392,1000
484000,-1.7815016169352353,1000
485000,4.618172578205884,1000
486000,7.979265747146445,1000
487000,0.0065183072111986776,1000
488000,0.3935541979029213,1000
489000,-7.80995453670886,1000
490000,4.297222435910842,1000
491000,-0.6172378364447973,1000
492000,-7.551354653981775,1000
493000,-8.648419134959914,1000
494000,6.700290854257333,1000
495000,8.422000090085524,1000
496000,14.386388695540775,1000
497000,2.7052898247741526,1000
498000,5.570651916963539,1000
499000,-5.908198654115237,1000
500000,-8.399722835129682,1000
501000,4.599912687215047,1000
502000,6.840378690294335,1000
503000,8.56554867085505,1000
504000,-2.1639491542210547,1000
505000,-10.16693164571874,1000
506000,-1.6019291778268898,1000
507000,-7.505143228430794,1000
508000,-4.603676445137662,1000
509000,-15.564455429409312,1000
510000,-12.028573659986472,1000
511000,4.968056502390283,1000
512000,-6.575092153371406,1000
513000,-2.3213127254443195,1000
514000,4.592317479089236,1000
515000,1.482011296091604,1000
516000,-10.361421913529588,1000
517000,-3.807411317691822,1000
518000,4.8427981070142225,1000
519000,-5.707178513873889,1000
520000,6.257024012262903,1000
521000,0.8323416012053112,1000
522000,-8.887437103528866,1000
523000,-5.5685404436074295,1000
524000,-5.020241673274339,1000
525000,8.345864706570111,1000
526000,-0.4136809877517495,1000
527000,6.534561914536246,1000
528000,-0.19154487125816488,1000
529000,6.138677240401533,1000
530000,0.2277838528628926,1000
531000,4.2899235659121775,1000
532000,11.05070313721564,1000
533000,-6.778247589024994,1000
534000,1.290882054394615,1000
535000,-6.105901881070835,1000
536000,5.487765522553625,1000
537000,7.674016184953374,1000
538000,-3.4888195288512587,1000
539000,6.671839547649247,1000
540000,3.8769048418382304,1000
541000,-6.431322147591304,1000
542000,6.975754513410429,1000
543000,-2.5380707888407477,1000
544000,2.7090876925930556,1000
545000,-9.95060614435661,1000
546000,-7.65572104154257,1000
547000,-2.2198652903698135,1000
548000,-3.9210682782296127,1000
549000,5.690986726953437,1000
550000,7.775940099167963,1000
551000,-0.2948567909265314,1000
552000,0.22365041589508872,1000
553000,-1.9719350407609317,1000
554000,-11.131265665746085,1000
555000,9.3984882623965,1000
556000,-7.7067710069151305,1000
557000,-3.2164949729616223,1000
558000,-3.20666259276742,1000
559000,3.935911262931765,1000
560000,10.557923882325525,1000
561000,-3.693314907464738,1000
562000,-3.0022745605705494,1000
563000,-4.247958940665906,1000
564000,-3.340513833915055,1000
565000,5.882885254442608,1000
566000,8.323262398869312,1000
567000,0.04696975495062192,1000
568000,-3.970218340209819,1000
569000,-4.853073256982013,1000
570000,-1.0166665906903105,1000
571000,2.1985743704573193,1000
572000,2.283801617839874,1000
573000,1.656433183527866,1000
574000,6.122326801964928,1000
575000,8.191339938434634,1000
576000,-8.428560601312796,1000
577000,0.3940573568872085,1000
578000,2.71281729723024,1000
579000,3.0487588788407134,1000
580000,2.292563189264296,1000
581000,-7.244857072611578,1000
582000,-1.9314713267855028,1000
583000,0.10509111150833908,1000
584000,9.744828774738421,1000
585000,7.631585486246372,1000
586000,7.294907674553233,1000
587000,-8.745775547611927,1000
588000,5.549169878698797,1000
589000,8.343888456202269,1000
590000,5.883372586972749,1000
591000,4.637640538423067,1000
592000,-3.5716410835957753,1000
593000,3.8390522782363137,1000
594000,-0.42143291740600325,1000
595000,-10.534189192882472,1000
596000,-12.78932197993799,1000
597000,-9.63595968590016,1000
598000,1.0062827336067977,1000
599000,-7.206374434529588,1000
600000,-7.007573017743065,1000
601000,-7.334060075939552,1000
602000,-4.72219897793793,1000
603000,-9.766466548871337,1000
604000,2.6883079367874805,1000
605000,-4.445524122211845,1000
606000,-6.8971785764882165,1000
607000,0.11614524397639588,1000
608000,-16.508272355533432,1000
609000,0.46672727597715497,1000
610000,-7.365483516277827,1000
611000,-3.7238664528970813,1000
612000,-1.4936222671574355,1000
613000,6.4478914643561644,1000
614000,-13.189871038660632,1000
615000,-8.628900869162056,1000
616000,-10.849611452256246,1000
617000,-14.780120308161083,1000
618000,10.148648497193587,1000
619000,4.243307897306124,1000
620000,0.5126487892883786,1000
621000,-9.69551945014732,1000
622000,8.519936984689377,1000
623000,-19.70808811448177,1000
624000,-10.610642015185604,1000
625000,-21.927256946718654,1000
626000,-12.955518053693948,1000
627000,-6.612250373448801,1000
628000,3.2394537329258752,1000
629000,-3.8665067817861445,1000
630000,-7.782490220389645,1000
631000,-7.502097321699061,1000
632000,-6.459029408348085,1000
633000,-6.199089156766455,1000
634000,-10.76885566105065,1000
635000,-4.906144480658729,1000
