global_step,lr,policy_loss,value_loss,entropy,approx_kl,clipfrac,ratio_min,ratio_max,explained_var,sps
2048,0.0003,-0.2634168863296509,0.17655116319656372,2.7782881259918213,0.2445226194569841,0.539111328125,0.002520455978810787,54.10639953613281,-0.04548360669237095,1007
4096,0.0002993852459016393,0.12393710017204285,0.022124437615275383,2.75177001953125,0.07457207788829692,0.420751953125,0.0297617819160223,9.487013816833496,0.13165990736853306,986
6144,0.00029877049180327867,-0.09267056733369827,0.005688326898962259,2.690150260925293,0.8211365578841651,0.76669921875,0.0001036897228914313,319.7895202636719,0.488654025243645,976
8192,0.000298155737704918,-0.2850005328655243,0.0864386186003685,2.6227073669433594,1.1569042991381138,0.768359375,7.525042065026355e-07,501.9162902832031,0.2168686992861113,974
10240,0.00029754098360655737,0.011530006304383278,0.01012575812637806,2.629405975341797,0.10525595534709282,0.508544921875,0.0005254749557934701,19.995920181274414,0.8368575786189989,967
12288,0.0002969262295081967,-0.4727039337158203,0.008879563771188259,2.6181585788726807,1.3137545148289065,0.74912109375,1.9476590296108043e-07,554.5570068359375,0.8635912597870331,963
14336,0.00029631147540983607,-0.4167727828025818,0.017254292964935303,2.5731656551361084,1.2024752079305472,0.810498046875,2.420403575342789e-07,118.37506103515625,0.6080940813026301,963
16384,0.00029569672131147536,0.03939855098724365,0.0027901604771614075,2.537973642349243,0.249448304384714,0.625048828125,0.005237399134784937,18.620258331298828,0.8530338996335186,961
18432,0.0002950819672131147,-0.07052260637283325,0.00039544099126942456,2.487621545791626,0.3166383372416021,0.708203125,0.017782531678676605,16.73180389404297,0.8793878356485596,961
20480,0.00029446721311475406,-0.3442404270172119,0.000685045204591006,2.4211270809173584,0.0647597953589866,0.4228515625,0.0110353147611022,5.628108024597168,0.9225263126699133,962
22528,0.0002938524590163934,-0.12816745042800903,0.007817898876965046,2.4012887477874756,0.07969607323175296,0.490673828125,0.06496993452310562,12.129815101623535,0.9690388065564857,962
24576,0.00029323770491803276,0.00482563953846693,0.0001740536536090076,2.3629703521728516,0.12408406987960915,0.557373046875,0.01843014359474182,9.502899169921875,0.9734033592543124,962
26624,0.0002926229508196721,-0.6395251154899597,0.00020655262051150203,2.307966470718384,1.7908944370836253,0.79130859375,6.095336857470102e-07,283.83392333984375,0.9392666725235681,964
28672,0.00029200819672131145,0.03338930755853653,0.0007065588142722845,2.2909176349639893,0.03389928205870092,0.16494140625,0.0004563990805763751,5.121425628662109,0.9727674791225784,965
30720,0.0002913934426229508,-0.17279085516929626,2.941466482297983e-05,2.278874635696411,0.06785266908118501,0.359228515625,3.887420518822182e-08,7.079095840454102,0.9759045814910843,965
32768,0.00029077868852459015,0.8124552965164185,0.0001003295328700915,2.2626264095306396,1.0998050797497854,0.830859375,4.076062598556973e-09,107.63201141357422,0.9098802255717945,965
34816,0.00029016393442622945,-0.10528304427862167,0.0029255154076963663,2.2488536834716797,0.5799735639011487,0.54931640625,2.045156727834338e-20,20.637426376342773,0.9234746308894007,965
36864,0.00028954918032786885,-0.19332703948020935,0.004721467848867178,2.227796792984009,1.5072325084882323,0.7140625,1.1798261885643897e-30,19.246822357177734,0.904302254803735,964
38912,0.0002889344262295082,-0.2633771002292633,0.0052169207483530045,2.2033841609954834,2.1396584658767095,0.725439453125,1.2464598038615382e-13,1594.5863037109375,0.9568583197671551,964
40960,0.00028831967213114755,-0.5456086993217468,0.0062986318953335285,2.157238245010376,1.1383472391258693,0.74404296875,1.3475106586113839e-09,354.9166259765625,0.9321351786459022,965
43008,0.00028770491803278684,-0.17069892585277557,0.009478393942117691,2.128023862838745,0.48667505268240346,0.6916015625,0.00012042485468555242,135.2520751953125,0.8975901019147704,965
45056,0.0002870901639344262,-0.2519772946834564,0.003755288664251566,2.0802066326141357,2.732204356105649,0.73349609375,2.2705562353735293e-33,325.3633728027344,0.764979823477572,966
47104,0.00028647540983606554,0.4502774477005005,0.002455273410305381,2.039156198501587,0.5726974201039411,0.632373046875,2.356816686255314e-10,49.53972244262695,0.8955343253095813,966
49152,0.0002858606557377049,-0.04774340242147446,0.006304703652858734,2.0427606105804443,0.13800204129947816,0.32412109375,9.448045830140472e-07,25.880516052246094,0.9340933656393945,966
51200,0.00028524590163934424,-0.7396255135536194,0.009349358268082142,2.036001205444336,0.36607257325667886,0.587255859375,1.1878598549230901e-08,54.298797607421875,0.8851762023737365,967
53248,0.0002846311475409836,-0.23812450468540192,0.0011647255159914494,2.0266952514648438,0.9076949908630922,0.628564453125,1.1194556837502284e-15,49.793827056884766,0.8377960753278557,970
55296,0.00028401639344262294,-0.24091416597366333,0.005256454460322857,2.009971857070923,7.452453601799789,0.75458984375,0.0,104.23395538330078,0.9159409568479667,980
57344,0.0002834016393442623,-0.344987154006958,0.0022288046311587095,1.9910287857055664,0.964540178925381,0.66337890625,5.481249677231903e-13,32.055171966552734,0.9142664224485425,994
59392,0.00028278688524590163,-0.055226199328899384,0.012080824933946133,1.9714583158493042,1.1846831829083384,0.727099609375,2.3421206307716602e-08,107.14104461669922,0.8946878496402962,1006
61440,0.00028217213114754093,-0.13288059830665588,0.009069393388926983,1.9383268356323242,0.5115071018808521,0.605615234375,1.7556135604553158e-19,136.84461975097656,0.9140954851649893,1019
63488,0.0002815573770491803,-0.07606766372919083,0.002252450678497553,1.9030265808105469,0.7059879632695811,0.75244140625,3.394173505623377e-13,39.977291107177734,0.9563303772020988,1029
65536,0.0002809426229508196,-0.13148626685142517,0.0008954351651482284,1.8764925003051758,1.0544035572005668,0.7857421875,6.354872357505759e-12,115.10160827636719,0.9353113921468166,1040
67584,0.00028032786885245903,-0.2909936308860779,0.002802199451252818,1.8723175525665283,0.2871014711156022,0.553515625,0.0002191156381741166,56.23214340209961,0.9626829119925141,1051
69632,0.0002797131147540983,-0.2541654706001282,0.0010309540666639805,1.8486194610595703,1.4135690150840674,0.78369140625,9.902999886356575e-25,105.6357650756836,0.9129908869786372,1060
71680,0.00027909836065573767,0.20721693336963654,0.0028122260700911283,1.806186556816101,0.7141812515008497,0.713037109375,2.0046208388514048e-20,36.07743453979492,0.6757023302369458,1070
73728,0.000278483606557377,-0.22086820006370544,0.024460075423121452,1.7593592405319214,0.8928940862271701,0.80302734375,1.993739857653054e-07,54.382232666015625,0.5713638066620861,1078
75776,0.00027786885245901637,-0.2684018015861511,0.28839924931526184,1.7361944913864136,2.707585103189922,0.750537109375,5.3848359277951055e-21,87.08300018310547,0.5594416464606486,1085
77824,0.0002772540983606557,-0.13301725685596466,0.05026072636246681,1.7208383083343506,1.2362753357330802,0.7533203125,5.584903650657225e-09,104.06207275390625,0.6706864011734242,1093
79872,0.00027663934426229507,-0.043167393654584885,0.0875399112701416,1.6983100175857544,0.6288756732217735,0.66982421875,5.418073989460481e-09,41.62023162841797,0.6596275093274924,1102
81920,0.0002760245901639344,-0.0952254980802536,0.05023721978068352,1.670430064201355,0.5644417432136833,0.690966796875,0.00020275090355426073,223.1405029296875,0.8405650330241796,1111
83968,0.00027540983606557377,-0.27263227105140686,0.06942176073789597,1.6294461488723755,0.6096183902642224,0.684814453125,3.4691149952692513e-09,127.84878540039062,0.8794785170407856,1119
86016,0.0002747950819672131,-0.0880797803401947,0.025993209332227707,1.5981100797653198,0.2282813403668115,0.569287109375,1.2490244216678548e-07,59.3094367980957,0.8736988687646993,1128
88064,0.0002741803278688524,-1.689805269241333,0.014594309031963348,1.5598782300949097,1.8392947869811906,0.859423828125,1.5843168554852127e-08,227.07656860351562,0.9076598569681549,1135
90112,0.00027356557377049176,-0.13157401978969574,0.022578779608011246,1.486735224723816,1.107585919435951,0.833203125,2.7320123940910435e-09,63.57011413574219,0.9128463791460512,1142
92160,0.0002729508196721311,-0.061384353786706924,0.005728809162974358,1.4179743528366089,0.7026687001329265,0.765185546875,2.1390441418134287e-07,139.51821899414062,0.9015213469866017,1149
94208,0.00027233606557377046,-0.1755361258983612,0.0035581074189394712,1.3846253156661987,1.1351645238144557,0.849365234375,3.497917287851454e-13,199.18133544921875,0.9242781371988599,1156
