global_step,lr,policy_loss,value_loss,entropy,approx_kl,clipfrac,ratio_min,ratio_max,explained_var,sps
2048,0.0003,-0.010280527174472809,0.08678262680768967,1.3883514404296875,0.003181054152082652,0.155810546875,0.5224817991256714,1.3649601936340332,-0.03173645639609024,530
4096,0.0002993852459016393,-0.02835713140666485,0.17078301310539246,1.3253445625305176,0.011869575516902842,0.410498046875,0.26180630922317505,1.8225539922714233,0.6502614706509013,680
6144,0.00029877049180327867,-0.04809395223855972,0.18302977085113525,1.2605172395706177,0.012516678206156939,0.42529296875,0.32481643557548523,2.2817814350128174,0.6147122835414117,750
8192,0.000298155737704918,-0.023024648427963257,0.13379710912704468,1.1933237314224243,0.008285731269279496,0.345263671875,0.2513376474380493,1.781836986541748,0.6441978488994546,793
10240,0.00029754098360655737,-0.01690305769443512,0.38799089193344116,1.1325980424880981,0.0078055942751234396,0.343603515625,0.3914230465888977,2.2127175331115723,0.6062848741422624,822
12288,0.0002969262295081967,-0.03471524268388748,0.18238559365272522,1.0660847425460815,0.008228868915466592,0.328271484375,0.24455752968788147,1.5628130435943604,0.698385190955201,841
14336,0.00029631147540983607,-0.019577816128730774,0.14053043723106384,0.9978798627853394,0.0076263874070718884,0.27978515625,0.40412437915802,1.59409499168396,0.6893824001295419,857
16384,0.00029569672131147536,-0.01768353022634983,0.4253891408443451,0.9313154816627502,0.006745836288610007,0.269580078125,0.34714341163635254,1.6519525051116943,0.6655699162833055,856
18432,0.0002950819672131147,-0.01762296073138714,0.3639283776283264,0.8799852728843689,0.005331591989670414,0.22236328125,0.42299801111221313,1.5231167078018188,0.6392159817788852,855
20480,0.00029446721311475406,-0.016787368804216385,0.2835997939109802,0.8318086266517639,0.006266996951308101,0.260986328125,0.33880722522735596,1.545721173286438,0.6967904896357173,854
22528,0.0002938524590163934,-0.021475844085216522,0.31138041615486145,0.7848110198974609,0.004803671372064855,0.211474609375,0.4084761142730713,1.552522897720337,0.6944932687769604,854
24576,0.00029323770491803276,-0.017508164048194885,0.20371535420417786,0.7389059662818909,0.005286208410689141,0.2162109375,0.3684329390525818,1.4931799173355103,0.7044841099576393,854
26624,0.0002926229508196721,0.002376129850745201,0.1952701210975647,0.6951601505279541,0.005083304349682294,0.20703125,0.3760254681110382,1.8840816020965576,0.7412268304969271,848
28672,0.00029200819672131145,0.006941258907318115,0.26367419958114624,0.6658604741096497,0.004268593066080939,0.186181640625,0.41689133644104004,1.460888385772705,0.6792343203461699,848
30720,0.0002913934426229508,0.011186491698026657,0.24595008790493011,0.6303072571754456,0.0036376817093696444,0.156298828125,0.3643340468406677,1.6498136520385742,0.730093621320681,848
32768,0.00029077868852459015,0.0061289407312870026,0.20383521914482117,0.5965287685394287,0.0032033847935963424,0.150927734375,0.37229079008102417,1.5284948348999023,0.765962191137533,849
34816,0.00029016393442622945,-0.010230489075183868,0.2110767960548401,0.564937174320221,0.0039670018726610575,0.17158203125,0.3559928834438324,1.5664968490600586,0.7491529490181811,850
36864,0.00028954918032786885,-0.003923092037439346,0.246258944272995,0.5343542098999023,0.0032181244052480905,0.1541015625,0.46785321831703186,1.6116517782211304,0.7437432330276699,849
38912,0.0002889344262295082,-0.015127934515476227,0.1476777195930481,0.5053390860557556,0.003532712985179387,0.14921875,0.30945056676864624,1.8053351640701294,0.7586579145489649,850
40960,0.00028831967213114755,-0.0032451264560222626,0.2089356780052185,0.47704941034317017,0.0025995393152697943,0.121435546875,0.5560254454612732,1.7808270454406738,0.7955716312942307,850
43008,0.00028770491803278684,-0.015709608793258667,0.07702275365591049,0.4510917365550995,0.002648397217853926,0.1236328125,0.48868635296821594,1.498986840248108,0.8290380892344547,851
45056,0.0002870901639344262,0.004980158060789108,0.17654690146446228,0.4249441623687744,0.002519341568404343,0.11806640625,0.4618019163608551,1.669264316558838,0.7655355596618006,851
47104,0.00028647540983606554,-7.697194814682007e-05,0.11203734576702118,0.40449070930480957,0.0020692427075118757,0.101220703125,0.5486486554145813,1.3471797704696655,0.8182688670508178,852
49152,0.0002858606557377049,-0.00699291005730629,0.1828935146331787,0.3745110034942627,0.0027925975824473425,0.1208984375,0.42867574095726013,1.6063854694366455,0.8006256168934124,852
51200,0.00028524590163934424,0.001222364604473114,0.12251541763544083,0.35756027698516846,0.003042593185091391,0.136328125,0.5071592330932617,1.6885466575622559,0.7815433445102077,852
53248,0.0002846311475409836,-0.0017954632639884949,0.1374846249818802,0.33099424839019775,0.0024923808698076753,0.115478515625,0.425558865070343,1.4412872791290283,0.8136120313939125,852
55296,0.00028401639344262294,-0.0069071948528289795,0.13993267714977264,0.3134409189224243,0.003161982665187679,0.147900390625,0.5146188139915466,1.9262545108795166,0.8108264702276557,852
57344,0.0002834016393442623,0.005691468715667725,0.1994599997997284,0.28910064697265625,0.0027693966432707382,0.13671875,0.5135402083396912,1.6365916728973389,0.7818705341867493,853
59392,0.00028278688524590163,-0.011383243836462498,0.13989080488681793,0.27100300788879395,0.0029134349402738734,0.13427734375,0.45752227306365967,1.5196115970611572,0.7764081815004616,853
61440,0.00028217213114754093,-0.004875557497143745,0.16089236736297607,0.2569906711578369,0.002374636914464645,0.114111328125,0.5129354000091553,1.6737604141235352,0.7598493585115458,853
63488,0.0002815573770491803,-0.006569862365722656,0.14309749007225037,0.23702383041381836,0.0031097719212993978,0.14287109375,0.48505863547325134,1.7521823644638062,0.7985550304240514,854
65536,0.0002809426229508196,-0.001475416123867035,0.15769660472869873,0.2172412872314453,0.0026866933301789688,0.12978515625,0.5311214327812195,1.546030044555664,0.7744089581474358,854
67584,0.00028032786885245903,0.009856854565441608,0.11999064683914185,0.21510064601898193,0.003573615671484731,0.163330078125,0.5049096345901489,1.7515623569488525,0.7905796375405449,854
69632,0.0002797131147540983,-0.0014948491007089615,0.14322802424430847,0.1978015899658203,0.0035107412608340383,0.158740234375,0.46612101793289185,1.7714481353759766,0.7641127702091206,855
71680,0.00027909836065573767,-0.009343408048152924,0.1253424882888794,0.18584322929382324,0.0028348341351374985,0.137353515625,0.5904735326766968,1.7971745729446411,0.763491625283744,855
73728,0.000278483606557377,0.0027257371693849564,0.1523553431034088,0.17393183708190918,0.002271211092011072,0.10703125,0.4748726785182953,1.940477967262268,0.6667379862863521,855
75776,0.00027786885245901637,0.009033801965415478,0.14489291608333588,0.1639096736907959,0.002207594981882721,0.106689453125,0.5206809639930725,1.764103651046753,0.7461161089815476,856
77824,0.0002772540983606557,-0.004724019207060337,0.15021631121635437,0.15371966361999512,0.0029962276050355284,0.13818359375,0.41380754113197327,1.818400263786316,0.735286779064076,857
79872,0.00027663934426229507,0.005052231252193451,0.08863385766744614,0.13464081287384033,0.0023744643025565893,0.11044921875,0.27568089962005615,1.4658360481262207,0.7005646651218156,857
